Author,Book,Image,Year,Description,Buy,Book_old,file_number
Kayla Perrin,Single mamas got more drama,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Single mamas got more drama,126
Kayla Perrin,Sizzling Desire,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Sizzling Desire,127
Kayla Perrin,Surrender My Heart,https://m.media-amazon.com/images/I/81jbpdsikUL._AC_UY218_.jpg,2012,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Surrender my heart,128
Kayla Perrin,Sweet Spot,https://m.media-amazon.com/images/I/51hYlaJOv0L._AC_UY218_.jpg,2008,"Natalie Hart has sworn off love and basketball.
 
 All sports, for that matter. Her pro-athlete husband cheated on herand she's not sure she'll ever be ready to give her heart again. Now she's single and working at a children's charity, and it's not just event planning that has her putting in overtime. Local football celebrity Michael Jones is organizing a gala affair with Natalie. And the sexy jock has made it crystal clear he'd like to kick off with seduction. But can Natalie let down her guard and fall for another professional athlete?
 
 Michael Jones is used to women falling at his multimillion-dollar, cleat-covered feet. But Natalie is giving him a run for his money. With the vulnerable beauty arousing his fierce protective instinctsand a desire neither has the power to resistMichael is ready to let his playboy past go. If Natalie's willing, together they can surrender to their future. Body, heart and soul.",https://www.amazon.com/Surrender-Heart-Harts-Love-Book-ebook/dp/B007BBVCDA/ref=sr_1_1?dchild=1&keywords=Surrender+My+Heart+Kayla+Perrin&qid=1615774521&s=books&sr=1-1,Sweet spot,129
Kayla Perrin,Undeniable attraction,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,"The Sweet Spot has nothing to do with football...
 
 Just ask Kahari Brown, one of the NFL's sexiest stars. He knows how to handle a football, and always thought he had a way with the ladies. But his smooth moves off the field are only getting him into hot water these days.
 
 And no one is hotter than Zoe Andrews. When she thrusts a mic in his face and asks him if he's the father of a crazy fan's baby, he's ready to tackle her and toss her out of the locker room on her shapely butt. But there's something about Zoe...
 
 Zoe's Rule Number One: Never Date an Athlete!
 
 Zoe will do anything to make it as a top sports reporter, even ask the controversial question that puts her toe to toe with Kahari. Still, she can't help noticing that the brother is mighty fine. Now the heat is on and Zoe is wondering if she should have fanned the flames, because she's falling for Kahari's charm -- something she swore she'd never do. Yet it's hard to resist his smooth moves, making Zoe wonder, is he sweet-talking his way into her heart for love -- or for something else?",https://www.amazon.com/Sweet-Spot-Kayla-Perrin-ebook/dp/B001NRNIQW/ref=sr_1_1?dchild=1&keywords=Sweet+Spot+Kayla+Perrin&qid=1615774986&s=books&sr=1-1,Undeniable attraction,130
Kayla Perrin,What's done in darkness,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,What's done in darkness,131
Keisha Ervin,Coming after school,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Coming after school,173
Keisha Ervin,Gunz and roses,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Gunz and roses,174
Keisha Ervin,Heartless,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Heartless,175
Keisha Ervin,Hold U down,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Hold U doown ,176
Keisha Ervin,Labels and love,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Labels and love,177
Keisha Ervin,Material girl,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Material girl ,178
Keisha Ervin,Me and my boyfriend,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Me and my boyfriend,179
Keisha Ervin,Melanin,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Melanin ,180
Keisha Ervin,Minas joint,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Minas joint,181
Keisha Ervin,Prima donna,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Prima donna ,182
Keisha Ervin,Reckless,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Reckless,183
Keisha Ervin,St Louis,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,St Louis,184
Keisha Ervin,Torn,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Torn ,185
Kennedy Ryan,Grip,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Grip ,269
Kennedy Ryan,Hook Shot,https://m.media-amazon.com/images/I/8172JvP4lJL._AC_UY218_.jpg,2019,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Hook shot,273
Kennedy Ryan,Long Shot,https://m.media-amazon.com/images/I/812i746pr7L._AC_UY218_.jpg,2013,"A deeply emotional standalone romance set in the worlds of professional basketball and high fashion.
 
 Divorced. Single dad. Traded to a losing squad.
 Cheated on, betrayed, exposed.
 My perfect life blew up in my face and I'm still picking up the pieces.
 The last thing I need is her.
 A wildflower. A storm. A woman I can't resist.
 Lotus DuPree is a kick to my gut and a wrench in my plans
 from the moment our eyes meet.
 I promised myself I wouldn't trust a woman again,
 but I've never wanted anyone the way I want Lo.
 She's not the plan I made, but she's the risk I have to take.
 
 A warrior. A baller. The one they call Gladiator.
 Kenan Ross charged into my life smelling all good, looking even better and snatching my breath from the moment we met.
 The last thing I need is him.
 I'm working on me. Facing my pain and conquering my demons.
 I've seen what trusting a man gets you.
 I. Don't. Have. Time. For. This.
 But he just keeps coming for me.
 Keeps knocking down my defenses and stealing my excuses
 one by one.
 He never gives up, and now...I'm not sure I want him to.",https://www.amazon.com/HOOK-SHOT-HOOPS-Book-3-ebook/dp/B07Q3ZD34K/ref=sr_1_1?dchild=1&keywords=Hook+Shot+Kennedy+Ryan&qid=1615771686&s=books&sr=1-1,Long shot,268
Kennedy Ryan,Queen Move,https://m.media-amazon.com/images/I/81wS9UWE+2L._AC_UY218_.jpg,2020,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Queen move,267
Kennedy Ryan,The Kingmaker,https://i.imgur.com/WgtINQb.jpg,2019,"The boy who always felt like mine is now the man I can't have...
 
 Dig a little and you'll find photos of me in the bathtub with Ezra Stern.
 Get your mind out of the gutter. We were six months old.
 Pry and one of us might confess we saved our first kiss for each other. The most clumsy, wet, sloppy . . . spectacular thirty seconds of my adolescence.
 Get into our business and you'll see two families, closer than blood, torn apart in an instant.
 Twenty years later, my ""awkward duckling"" best friend from childhood, the boy no one noticed, is a man no one can ignore.
 Finer. Fiercer. Smarter.
 Taken.
 Tell me it's wrong.
 Tell me the boy who always felt like mine is now the man I can't have.
 When we find each other again, everything stands in our way--secrets, lies, promises.
 But we didn't come this far to give up now.
 And I know just the move to make if I want to make him mine.",https://www.amazon.com/Queen-Move-All-Kings-Book-ebook/dp/B086R7S4GX/ref=sr_1_1?dchild=1&keywords=Queen+Move+Kennedy+Ryan&qid=1615771747&s=books&sr=1-1,The kingmaker,270
Kennedy Ryan,The Rebel King,https://m.media-amazon.com/images/I/91F9hu31JML._AC_UY218_.jpg,2019,"Power. Passion. Betrayal. Raised to rule, bred to lead and weaned on a diet of ruthless ambition. Raised to rule, bred to lead and weaned on a diet of ruthless ambition. In a world of haves and have nots, my family has it all, and I want nothing to do with it. My path takes me far from home and paints me as the black sheep. At odds with my father, I'm determined to build my own empire. I have rules, but Lennix Hunter is the exception to every one of them. From the moment we meet, something sparks between us. But my family stole from hers and my father is the man she hates most. I lied to have her, and will do anything to keep her. Though she tries to hate me, too, the inexorable pull between us will not be denied. And neither will I.",https://www.amazon.com/Kingmaker-All-Kings-Duet-Book-ebook/dp/B07ZMLQB9V/ref=sr_1_1?dchild=1&keywords=The+Kingmaker&qid=1615770056&s=books&sr=1-1,The rebel king,271
Kennedy Ryan,When You Are Mine,https://m.media-amazon.com/images/I/81+GMjNg6xL._AC_UY218_.jpg,2014,"Ambition. Revenge. Love. Raised to resist. Bred to fight. Survival is in my blood and surrender is never an option. Though surrender is what Maxim Cade demanded of my body and heart, I had other plans. We were fast-burning fascination and combustible chemistry, but the man I trusted with everything was a trickster. A thief who stole my love. If what we had was a lie, why did it feel so real? The man I swore to hate will have it all, and wants me at his side. But power is a game, and we're the pawns and players. Facing insurmountable odds, will we win the world, or will we lose it all?",https://www.amazon.com/Rebel-King-Kings-Duet-Book-ebook/dp/B07Z7BRNT7/ref=sr_1_3?dchild=1&keywords=The+Rebel+King+Kennedy+Ryan&qid=1615771361&s=books&sr=1-3,When you are mine,272
